Grapheme	IPA
^0	NULL
^1$	
^3	NULL
^:r	r
^:r$	r
^=	NULL
^?	NULL
^I	ɪ
^L	ʟ
^N	ɴ
^P	p
^R	ʀ
^T	T/t
^Tð	Tð/t ð
^W	w
^a	a
^a$	a
^a:	aː
^aa	aː
^aa$	aː
^a|	a +
^aʰp	a ʰp
^aˀ	a ʔ
^aː	aː
^a͡u	au
^aᵏpʷ	a kpʷ
^aᵐb	a ⁿb
^aᵐ̈b	a ⁿb
^aᵑk	a ⁿk
^b	b
^b$	b
^bb	bː
^bs	b s
^bw	bʷ
^b|	b +
^bʷ	bʷ
^bʷbʷ	bʷː
^b̃	b̃/b
^bⁿr	b ⁿr
^c	c
^cc	cː
^ch	cʰ
^chch	cːʰ
^d	d
^dd	dː
^dw	dʷ
^dz	dz
^d|	d +
^dʒ	dʒ
^dʳ	dʳ
^d̃	d̃
^e	e
^e$	e
^e-een	e ʔ eː
^e:	eː
^ee	eː
^ee$	eː
^e|	e +
^eː	eː
^eᵐb	e ⁿb
^eᵑk	e ⁿk
^eⁿd	e ⁿd
^eⁿdʳ	e ⁿdʳ
^f	f
^f$	f
^ff	fː
^fh	fʰ
^fs	f s
^fw	fʷ
^fʷ	fʷ
^fⁿ	fⁿ
^g	g
^g$	g
^gW	gʷ
^gh	gʰ
^gs	g s
^gw	gʷ
^g|	g +
^gʷ	gʷ
^h	h
^h$	h
^hh	hː
^hs	h s
^hw	hʷ
^i	i
^i$	i
^i:	iː
^i:$	iː
^ii	iː
^ii$	iː
^i|	i +
^iˀ	i ʔ
^iː	iː
^iᵐb	i ⁿb
^iᵐ̣b	i ⁿb
^iᵑg	i ⁿg
^iᵑ̣g	i ⁿg
^j	j/dʒ
^jj	jj/dʒː
^jw	jw/dʒʷ
^k	k
^k$	k
^k:	kː
^kW	kʷ
^kh	kʰ
^kh|	kʰ +
^kk	kː
^ks	k s
^kw	kʷ
^kw|	kʷ +
^kyy$	yː
^k|	k +
^kʰ	kʰ
^kʷ	kʷ
^l	l
^l$	l
^l:	lː
^lh	lʰ
^ll	lː
^ls	l s
^lw	lʷ
^l|	l +
^l̥	l̥
^m	m
^m$	m
^m:	mː
^mh	mʰ
^mhw	mʷʰ
^mm	mː
^ms	m s
^mw	mʷ
^mw:	mʷː
^mwh	mʷʰ
^mwː	mʷː
^m|	m +
^mʷ	mʷ
^mʷmʷ	mʷː
^m̃	m̃/m
^m̈	m̈/m
^m̥	m̥
^mᵐʙ	m ⁿʙ
^n	n
^n$	n
^n:	nː
^nh	nʰ
^nn	nʰ
^ns	n s
^nw	nʷ
^n|	n +
^n̄	n̄/n
^n̥	n̥
^n̩	n̩/ŋ
^n̼	n̼
^nⁿr	n ⁿr
^o	o
^o$	o
^o:	oː
^o:$	oː
^oo	oː
^oo$	oː
^oxyy	o x yː
^o|	o +
^oˀ	o ʔ
^oː	oː
^oᵐb	o ᵐb
^oⁿǰ	o ⁿdʒ
^p	p
^p$	p
^p:	pː
^ph	pʰ
^phw	pʷʰ
^pp	pː
^ps	p s
^pw	pʷ
^pw:	pʷː
^p|	p +
^pʰ	pʰ
^pʷ	pʷ
^pʷpʷ	pʷː
^p̃	p̃/p
^p̈	p̈/p
^q	q
^qw	qʷ
^r	r
^r$	r
^rh	rʰ
^rr	rː
^rs	r s
^rs$	r s
^rw	rʷ
^rʃ	r ʃ
^rʷ	rʷ
^r̃	r̃/r
^r̊	r̥
^rᵑg	r ⁿg
^rⁿd	r ⁿd
^s	s
^s$	s
^s:	sː
^sh	sʰ
^ss	sː
^sw	sʷ
^s|	s +
^sʰ	sʰ
^t	t
^t$	t
^t:	tː
^th	tʰ
^th$	tʰ
^ts	ts
^tt	tː
^tw	tʷ
^t|	t +
^tʰ	tʰ
^tʳ	tʳ
^tˢ	ts
^t̪	t̪
^t͡s	ts
^t͡ʃ	tʃ
^tᵐb	t ⁿb
^tⁿd	t ⁿd
^u	u
^u$	u
^uu	uː
^uu$	uː
^u|	u +
^uᵐb	u ⁿb
^uᵑk	u ⁿk
^v	v
^v$	v
^vh	vʰ
^vs	v s
^vv	vː
^vw	vʷ
^vʷ	vʷ
^v̈	v̈/v
^w	w
^w:	wː
^wh	wʰ
^ww	wː
^w|	w +
^x	x
^xs	x s
^x|	x +
^xʰ	xʰ
^xʷ	xʷ
^y	y/j
^y$	y
^yy	yy/jː
^yˁ	yˤ/jˤ
^z	z
^zh	zʰ
^|	NULL
^|o	o
^|r	r
^|t	t
^|w	w
^|y	y/j
^°	NULL
^ß	β
^ßw	βʷ
^à	ʔ à/a
^à$	ʔ à/a
^àh	ʔ à/a h
^às	ʔ à/a s
^àw	ʔ à/a w
^àà	ʔ à/a ʔ à/a
^àà$	ʔ à/a ʔ à/a
^á	ʔ á/a
^áá	ʔ á/a ʔ á/a
^â	â/a
^ã	ã
^ã$	ã
^ä	ä/æ
^å	ḁ/a
^åw$	å/a w
^æ	æ
^æ$	æ
^æ:	æː
^ç	ç
^è	è/e
^é	é/e
^éw	é/e w
^éé	ʔ é/e ʔ é/e
^ê	ê/e
^ê$	ê/e
^êh	ê/e h
^êh$	ê/e h
^ês	ê/e s
^ês$	ê/e s
^ë	ë/ə
^ì	ʔ ì/i
^ì$	ʔ ì/i
^ìw	ʔ ì/i w
^í	ʔ í/i
^íí	ʔ í/i ʔ í/i
^î	ʔ î/i
^ð	ð
^ðð	ðː
^ð̼̼	ð̼
^ñ	ɲ
^ò	ʔ ò/o
^ó	ʔ ó/o
^ós	ʔ ó/o s
^ós$	ʔ ó/o s
^ô	ʔ ô/o
^ô$	ʔ ô/o
^ô:	ʔ ô/oː
^ôh	ʔ ô/o h
^ôh$	ʔ ô/o h
^ôs	ʔ ô/o s
^ôs$	ʔ ô/o s
^õⁿd	õ ⁿd
^ö	ö/œ
^ö$	ö/œ
^öh	ö/œ h
^ø	ø
^ø$	ø
^ù	ʔ ù/u
^ú	ʔ ú/u
^úú	ʔ ú/u ʔ ú/u
^úú$	ʔ ú/u ʔ ú/u
^û	ʔ û/u
^û$	ʔ û/u
^üü$	üü/yː
^ā	ā/a
^ā$	ā/a
^āh	ā/a h
^ās	ā/a s
^ās$	ā/a s
^č	č/tʃ
^čh	čh/tʃʰ
^ē	ē/e
^ē$	ē/e
^ė	e
^ĩ	ĩ
^ī	ī
^īh	ī/i h
^ĵ	ĵ/dʒ
^ļ	ļ/l
^ļļ	ļļ/lː
^ņ	ņ/ŋ
^ŋ	ŋ
^ŋ$	ŋ
^ŋ:	ŋː
^ŋh	ŋʰ
^ŋs	ŋ s
^ŋw	ŋʷ
^ŋ|	ŋ +
^ŋŋ	ŋː
^ŋʷ	ŋʷ
^ŋ̣	ŋ
^ŋ̣i	ŋ i
^ŋ͡mʷ	ŋmʷ
^ō	ō/o
^ō$	ō/o
^œ	œ
^œ$	œ
^ř	ř/r
^š	š/ʃ
^ū	ū/u
^ū$	ū/u
^ů	ů/u
^ǥ	ǥ/g
^ȯ	ȯ/o
^ɒ	ɒ
^ɔ	ɔ
^ɔ$	ɔ
^ɔ:	ɔː
^ɔ:$	ɔː
^ɔ|	ɔ +
^ɔɔ	ɔː
^ɔ̅	ɔ̅/ɔ
^ɖ	ɖ
^ə	ə
^əə	əː
^ɚ	ə˞
^ɛ	ɛ
^ɛ$	ɛ
^ɛ:	ɛː
^ɛ|	ɛ +
^ɛᵐb	ɛ ⁿb
^ɛⁿd	ɛ ⁿd
^ɛⁿdʳ	ɛ ⁿdʳ
^ɡ	g
^ɡw	gʷ
^ɣ	ɣ
^ɣ$	ɣ
^ɣw	ɣʷ
^ɣʷ	ɣʷ
^ɨ	ɨ
^ɩ	ɩ/ɪ
^ɪ	ɪ
^ɪⁿd	ɪ ⁿd
^ɬ	ɬ
^ɲ	ɲ
^ɲ$	ɲ
^ɳ	ɳ
^ɵ	ɵ
^ɸ	ɸ
^ɾ	ɾ
^ʀ	ʀ
^ʃ	ʃ
^ʃ:	ʃː
^ʉ	ʉ
^ʉ:$	ʉː
^ʊ	ʊ
^ʋ	ʋ
^ʌ	ʌ
^ʌ$	ʌ
^ʒ	ʒ
^ʔ	ʔ
^ʔw	ʔʷ
^ʙ	ʙ
^ʝ	ʝ
^ʧ	tʃ
^ʰa	ʰ/h a
^ʰk	ʰk
^ʰm	ʰm
^ʰmʷ	ʰmʷ
^ʰn	ʰn
^ʰp	ʰp
^ʰv	ʰv
^ʰʝ	ʰʝ
^ˀa	ʔ a
^ˀaˀ	ʔ a ʔ
^ˀaᵏpʷ	ʔ a kpʷ
^ˀe	ʔ e
^ˀe$	ʔ e
^ˀi	ʔ i
^ˀo	ʔ o
^ˀoˀ	ʔ o ʔ
^ˀu	ʔ u
^ˀuˀ	ʔ u ʔ
^ˀuˀ$	ʔ u ʔ
^ˁa	ʔ a
^ˁe	ʔ e
^ˁi	ʔ i
^ˁo	ʔ o
^ˁp	ˀp
^ˁu	ʔ u
^ˁð	ˀð
^ˁə	ʔ ə
^Φ	ɸ
^β	β
^βs	β s
^βsh	β sʰ
^βʷ	βʷ
^θ	θ
^ϑ	θ
^Ө	θ
^ᴩ	p
^ᵏpʷ	kpʷ
^ᵐb	ⁿb
^ᵐbs	ⁿb s
^ᵐbʷ	ⁿbʷ
^ᵐbᵐ	ⁿbⁿ
^ᵐp	ⁿp
^ᵐʙ	ⁿʙ
^ᵐʙʷ	ⁿʙʷ
^ᵐʙᵐ	ⁿʙⁿ
^ᵐβ	ⁿβ
^ᵑe	ŋ e
^ᵑg	ⁿg
^ᵑgw	ⁿgʷ
^ᵑgʷ	ⁿgʷ
^ᵑk	ⁿk
^ᶢʟ	ᶢʟ/ʟ
^ḇ	b̠/b
^ḏ	d̠/d
^ḡ	ḡ/g
^ṃ	m̩/m
^ṇ	n̩/n
^ṙ	ṙ/r
^ṛ	ṛ/r
^ṭ	ṭ/ʈ
^ṱ	ṱ/t̪
^ạ	ạ/a
^ạs	ạ/a s
^ẽ	ẽ
^ề	ề/e
^ồ	ồ/o
^ồ$	ồ/o
^‐	NULL
^‐ᵐbʷ	ⁿbʷ
^‘	ʔ
^’	ʔ
^’ⁿd	ʔ ⁿd
^ⁿb	ⁿb
^ⁿd	ⁿd
^ⁿdʳ	ⁿdʳ
^ⁿdʷ	ⁿdʷ
^ⁿg	ⁿg
^ⁿj	ⁿj/ⁿdʒ
^ⁿr	ⁿr
^ⁿs	ⁿs
^ⁿt	ⁿt
^ⁿt͡s	ⁿts
^ⁿz	ⁿz
^ⁿǰ	ⁿǰ/ⁿdʒ
^ⁿʒ	ⁿʒ
^ⁿḍ	ⁿḍ/ⁿɖ
_	+
_$	NULL
__	+
__$	NULL
___	+
_ʰn	+ ʰn
_ˀ	+ ʔ
_ˁ	+ ˤ/ʕ
_̂	+
_ᵐb	+ ⁿb
_ᵑg	+ ⁿg
_ᶢʟ	+ ᶢʟ/ʟ
_ⁿd	+ ⁿd
a	a
a$	a
a:	aː
a:$	aː
a:ʰn	aː ʰn
aa	aː
aa$	aː
aveta]	a v e t a
ay|	ay/ai +
a|	a +
aå|	a å/a +
aʰn	a ʰn
aʻ	a ʔ
aˀ	a ʔ
aˀ$	a ʔ
aˁ	a ʕ
aː	aː
aː$	aː
aːᵐb	aː ⁿb
aˑ	aˑ
å	å/a
aᵏp͏w	a kpʷ
aᵐb	a ⁿb
aᵑg	a ⁿg
aᵗ	a t
b	b
b$	b
b'é	bˀ é/e
bb	bː
bb$	bː
bs	b s
bw	bʷ
bʷ	bʷ
bʷ$	bʷ
b̃	b̃/b
b̊	b̥/b
bⁿd	b ⁿd
c	c/ts
c$	c/ts
ch	ch/tsʰ
ch$	ch/tsʰ
chch	chch/tsːʰ
chch$	chch/tsːʰ
chw	chw/tsʷʰ
cs	cs/ts
cs$	cs/ts
cw	cw/tsʷ
cʷ	cʷ/tsʷ
d	d
d$	d
dd	dː
dh	dʱ
ds	d s
dw	dʷ
d|	d +
dʒ	dʒ
dʳ	dʳ
d̂	ȡ/ɟ
d̃	d̃/d
e	e
e$	e
e:	eː
ee	eː
ee$	eː
ey	ey/ei
e|	e +
eʰn	e ʰn
eʷ	e w
eˀ	e ʔ
eˀ$	e ʔ
eː	eː
eː$	eː
è	è/e
eᵏpʷ	e kpʷ
eᵐb	e ⁿb
eᵑg	e ⁿg
f	f
f$	f
f:	fː
ff	fː
ff$	fː
fs	f s
fw	fʷ
f|	f +
fʷ	fʷ
g	g
g$	g
gW	gʷ
gg	gː
gg$	gː
gh	gʱ
gh$	gʱ
gs	g s
gw	gʷ
g|	g +
gʰ$	gʰ
gʷ	gʷ
h	h
h$	h
hh	hː
hs	h s
hs$	h s
hsh	h sh/sʰ
hw	hʷ
h|	h +
i	i
i$	i
i:	iː
i:$	iː
ii	iː
ii$	iː
ij$	ij/i j
iy$	iy/i
i|	i +
i|$	i +
iʰ$	iʰ/i̤
iˀ	i ʔ
iˁ	i ʕ
iː	iː
iː$	iː
i̊$	i̥/i
j	j/dʒ
jh	jh/dʒʱ
jj	jj/dʒː
jw	jw/dʒʷ
ǰ	ǰ/dʒ
k	k
k$	k
k:	kː
kW	kʷ
kh	kʰ
kh$	kʰ
khs	kʰ s
kk	kː
kk$	kː
ks	k s
ks$	k s
kw	kʷ
kw$	kʷ
k|	k +
kʰ	kʰ
kʰ$	kʰ
kʷ	kʷ
kʷ$	kʷ
kˀ	kˀ
l	l
l$	l
l:	lː
lh	lʰ
lh$	lʰ
ll	lː
ll$	lː
ls	l s
ls$	l s
lw	lʷ
lw$	lʷ
l|	l +
l|s	l + s
lʃ	l ʃ
lˀ	lˀ
l̥	l̥
l̥$	l̥
l̩$	l̩
lᵗs	l ᵗs/ts
m	m
m$	m
m'á	mˀ á/a
m'æ$	mˀ æ
mh	mʰ
mh$	mʰ
mm	mː
mm$	mː
ms	m s
ms$	m s
mw	mʷ
mw$	mʷ
mw:	mʷː
mwh	mʷʰ
m|	m +
m|s	m + s
mʷ	mʷ
mʷ$	mʷ
mˀ	mˀ
m̃	m̃/m
m̃$	m̃/m
m̄	m̄/m
m̈	m̈/mʰ
m̈$	m̈/mʰ
m̈m̈	m̈m̈/mːʰ
m̥	m̥
m̥$	m̥
m̩$	m̩
mᵇ$	mb
mᵇl	mb l
mᵗs	m ᵗs/ts
n	n
n$	n
n:	nː
na#a	n a ʔ a
nh	nʰ
nh$	nʰ
nn	nː
nn$	nː
ns	n s
ns$	n s
nsw	n sʷ
nw	nʷ
nwnw$	nːʷ
n|	n +
n|h	n + h
n|w	n + w
nǰ	nǰ/ⁿdʒ
nǰ$	nǰ/ⁿdʒ
nʃ	n ʃ
nˀ	nˀ
n̄	n̄/n
n̈	n̈/nʰ
n̥	n̥
n̩$	n̩
n̼	n̼
o	o
o$	o
o:	oː
o:$	oː
oo	oː
oo$	oː
o|	o +
oˀ	o ʔ
oˀ$	o ʔ
oˁ	o ʕ
oˁ$	o ʕ
oː	oː
oː$	oː
o̊	o̥/o
p	p
p$	p
p:	pː
ph	pʰ
pp	pː
ps	p s
ps$	p s
pw	pʷ
pw$	pʷ
p|	p +
pʰ	pʰ
pʰ$	pʰ
pʷ	pʷ
pʷ$	pʷ
p˺$	p˺/p
p̃	p̃/p
p̃$	p̃/p
p̃p̃	p̃p̃/pː
p̈	p̈/p
p̈$	p̈/p
p̈p̈	p̈p̈/pː
q	q
q$	q
qw	qʷ
r	r
r$	r
rh	rʰ
rh$	rʰ
rr	rː
rr$	rː
rs	r s
rs$	r s
rsw	r sʷ
rw	rʷ
r|	r +
r|s	r + s
r|w	r + w
rʃ	r ʃ
rʷ	rʷ
rʷ$	rʷ
rˁ	rˤ
r̃	r̃/r
r̃$	r̃/r
r̃w	r̃w/rʷ
r̃|w	r̃/r + w
r̊	r̥
r̥	r̥
s	s
s$	s
sh	sʰ
sh$	sʰ
ss	sː
ss$	sː
sw	sʷ
s|	s +
s̊	s̥/s
t	t
t$	t
t:	tː
th	tʰ
th$	tʰ
thth	tʰː
ts	ts
ts$	ts
tsh	tsʰ
tt	tː
tt$	tː
tt͡s	t ts
tw	tʷ
t|	t +
tʰ	tʰ
tʰ$	tʰ
tʳ	tʳ
tʳ$	tʳ
tˢ	ts
tˢ$	ts
t˺$	t˺/t
t̊	t̥/t
t̪	t̪
t̪$	t̪
t͡s	ts
t͡s$	ts
t͡sʰ	tsʰ
t͡ʃ	tʃ
t͡ʃ$	tʃ
tⁿ$	tⁿ
u	u
u$	u
u:	uː
u:$	uː
uu	uː
uu$	uː
u|	u +
uʰ$	uʰ/ṳ
uʷ	u ʷ/w
uˀ	u ʔ
uˀ$	u ʔ
uˁ	u ʕ
uː	uː
uː$	uː
uˑ$	uˑ
u͂$	ũ
v	v
v$	v
vh	vʰ
vh$	vʰ
vs	v s
vs$	v s
vw	vʷ
v|	v +
v|s	v + s
vʃ	v ʃ
vʷ	vʷ
vʷ$	vʷ
v̈	v̈/vʱ
v̈$	v̈/vʱ
w	w
w$	w
wh	wʱ
ws	w s
w|	w +
w̥	w̥
x	x
x$	x
xs	x s
xw	xʷ
xʰ	xʰ
xʷ	xʷ
xᵐ	xⁿ
y	y/j
yy	yy/jː
z	z
z$	z
zh	zʰ
zw	zʷ
z|	z +
|	+
|$	NULL
¥	NULL
©$	NULL
°w	w
·	+
·$	NULL
·h	+ h
·s	+ s
·s$	+ s
·w	+ w
¸	NULL
Ì	ɪ
ß	β
ßw	βʷ
à	ʔ à/a
à$	ʔ à/a
àh	ʔ à/a h
às	ʔ à/a s
á	á/a
á$	á/a
á:	áː/aː
á|	á/a +
áá	á/a á/a
áá$	á/a á/a
â	â/a
â$	â/a
â:	âː/aː
â:$	âː/aː
âw	â/a w
ââ	â/a â/a
ââ$	â/a â/a
ââh	â/a â/a h
ã	ã
ã$	ã
ãã	ãː
ãã$	ãː
ä	ä/æ
ä$	ä/æ
ä:	äː/æː
äs	ä/æ s
ä|	ä/æ +
ää	ää/æː
ää$	ää/æː
æ	æ
æ$	æ
æ:	æː
æ:$	æː
ææ	æː
ç	ç
è$	è/e
è:	èː/eː
èe	è/e
ès	è/e s
èw	è/e w
é	é/e
é$	é/e
é:	éː/eː
éh	é/e h
és	é/e s
és$	é/e s
éw	é/e w
éw$	é/e w
éé	éé/eː
éé$	éé/eː
ê	ê/e
ê$	ê/e
ê:	êː/eː
ê:$	êː/eː
êh	ê/e h
êh$	ê/e h
ês	ê/e s
ês$	ê/e s
êw	ê/e w
êw$	ê/e w
êê	êê/eː
ë	ë/ə
ë$	ë/ə
ësh	ë/ə sʰ
ëë	ëë/əː
ì	ì/i
ì$	ì
ìì$	ìì/iː
í	í/i
í$	í/i
î	î/i
î$	î/i
î:	î:/iː
îî	îî/iː
îî$	îî/iː
ï	ï/ɪ
ï$	ï
ïs$	ï/ɪ s
ïw	ï/ɪ w
ïï	ïï/ɪː
ð	ð
ð$	ð
ðh	ðʰ
ðð	ðː
ðʰ	ðʰ
ð̼̼	ð̼
ð̼̼$	ð̼
ñ	ɲ
ñ$	ɲ
ñw	ñw/nʷ
ò	ò/o
ò$	ò/o
ó	ó/o
ó$	ó/o
óh	ó/o h
óh$	ó/o h
ós	ó/o s
ós$	ó/o s
ósh	ó/o sʰ
ósh$	ó/o sʰ
ów	ó/o w
ów$	ó/o w
óó	óó/oː
óó$	óó/oo
ó̝	ó̝/o
ô	ô/o
ô$	ô/o
ô:	ô:/oː
ôs$	ô/o s
ôw	ô/o w
ôw$	ô/o w
ôô	ôô/oː
ôô$	ôô/oː
õ	õ
õ$	õ
ö	ö/œ
ö$	ö/œ
ö:	ö:/œː
öw$	ö/œ w
ö|	ö/œ +
ø	ø
ø$	ø
øø$	øː
ù	ù/u
ù$	ù/u
ù:	ù:/uː
ùù	ùù/uː
ú	ú/u
ú$	ú/u
úú	úú/uː
úú$	úú/uː
û	û/u
û$	û/u
û:	û:/uː
ü	ü/y
ü$	ü/y
üs	ü/y s
üs$	ü/y s
üw	ü/y w
üü	üü/yː
üü$	üü
ā	ā/a 
ā$	ā/a 
āh	ā/a h
ās	ā/a s
ās$	ā/a s
āw	ā/a w
ă	ă/a
č	č/tʃ
č$	č/tʃ
ē	ē/e 
ē$	ē/e 
ēs	ē/e s
ēw	ē/e w
ēē$	ēē/eː
ĕ	ĕ/e
ĕ$	ĕ/e
ĕs$	ĕ/e s
ė	ė/e
ė$	ė/e
Ĩ$	ɪ
ĩ	ĩ
ĩ$	ĩ
ĩĩ$	ĩĩ/ĩː
ī	ī/i
ī$	ī/i
īh	ī/i h
īs	ī/i s
ĵ	ĵ/dʒ
ĵ$	ĵ/dʒ
ļ	ļ/l
ļ$	ļ/l
ń$	ń/n
ņ	ņ/n
ņ$	ņ/n
ŋ	ŋ
ŋ$	ŋ
ŋh	ŋʰ
ŋh$	ŋʰ
ŋs	ŋ s
ŋw	ŋʷ
ŋ|	ŋ +
ŋŋ	ŋː
ŋʷ	ŋʷ
ŋʷ$	ŋʷ
ŋ̊$	ŋ̊/ŋ
ŋ̣	ŋ
ŋ̥	ŋ̊/ŋ
ŋ̰	ŋ
ō	ō/o
ō$	ō/o
ōh	ō/o h
ōs	ō/o s
ŏ	ŏ/o
ŏ$	ŏ/o
œ	œ
œ$	œ
ŕ	ŕ/r
ř	ř/r
řs	ř/r s
š	š/ʃ
š$	š/ʃ
ũ	ũ
ũ$	ũ
ũũ$	ũ
ū	ū
ū$	ū
ŭ$	ŭ
ů	ů/u
ů$	ů/u
ž	ž/ʒ
ƥ	ƥ/p
ǣ$	ǣ/æː
ǥ	ǥ/g
ǵ	ǵ/g
ȯ	ȯ/o
ȯ$	ȯ/o
ȯ|	ȯ/o +
Ɂ	ʔ
ɐ	ɐ
ɑ	ɑ
ɒ	ɒ
ɒ$	ɒ
ɒ̃$	ɒ̃
ɔ	ɔ
ɔ$	ɔ
ɔ:	ɔː
ɔ:$	ɔː
ɔ:ˀ	ɔ ʔː
ɔ|	ɔ +
ɔɔ	ɔɔ/ɔː
ɔɔ$	ɔɔ/ɔː
ɔʰ$	ɔʰ/ɔ
ɔ̃$	ɔ̃
ɔ̃ɔ̃$	ɔ̃
ɔ̄	ɔ̄/ɔ
ɔ̄$	ɔ̄/ɔ
ɔ̅	ɔ̅/ɔ
ɔ͂	ɔ̃
ɔ͂$	ɔ͂
ɖ	ɖ
ɘ	ɘ
ə	ə
ə$	ə
əj	əi
ə|	ə +
əə	əə/əː
əə$	əə/əː
əʰ	ə h
əː	əː
ə́	ə́/ə
ə̥$	ə̥/ə
ɛ	ɛ
ɛ$	ɛ
ɛ:	ɛː
ɛ:$	ɛː
ɛɛ	ɛː
ɛɛ$	ɛː
ɛʰ$	ɛʰ/ɛ̤
ɛ̃	ɛ̃
ɛ̃$	ɛ̃
ɛ̃ɛ̃	ɛ̃ː
ɛ̃ɛ̃$	ɛ̃ː
ɜ	ɜ
ɞ	ɞ
ɞ$	ɞ
ɞ:	ɞː
ɡ	g
ɡ$	g
ɡw	gʷ
ɣ	ɣ
ɣ$	ɣ
ɣh	ɣʰ
ɣs	ɣ s
ɣs$	ɣ s
ɣw	ɣʷ
ɣw$	ɣʷ
ɣ|	ɣ +
ɣʷ	ɣʷ
ɦ$	ɦ
ɨ	ɨ
ɨ$	ɨ
ɨɨ$	ɨɨ/ɨː
ɨ̃	ɨ̃
ɨ̃$	ɨ̃
ɩ	ɩ/ɪ
ɩ$	ɩ/ɪ
ɪ	ɪ
ɪ$	ɪ
ɪ|	ɪ +
ɪɪ	ɪː
ɬ	ɬ
ɬ$	ɬ
ɭ	ɭ
ɰ$	ɰ
ɲ	ɲ
ɲ$	ɲ
ɳ	ɳ
ɵ	ɵ
ɵ$	ɵ
ɸ	ɸ
ɸ$	ɸ
ɺ	ɺ
ɾ	ɾ
ɾ$	ɾ
ʀ	ʀ
ʀ$	ʀ
ʁ	ʁ
ʁ$	ʁ
ʃ	ʃ
ʃ$	ʃ
ʃ:	ʃː
ʉ	ʉ
ʉ$	ʉ
ʉ:	ʉː
ʉ:$	ʉː
ʊ	ʊ
ʊ$	ʊ
ʋ	ʋ
ʌ	ʌ
ʌ$	ʌ
ʌʌ	ʌː
ʌ̃	ʌ̃
ʌ̃$	ʌ̃
ʎ$	ʎ
ʏ	ʏ
ʏ$	ʏ
ʒ	ʒ
ʒ$	ʒ
ʔ	ʔ
ʔ$	ʔ
ʔh	ʔʰ
ʔh$	ʔʰ
ʔs	ʔ s
ʔw	ʔʷ
ʔ|	ʔ +
ʕ	ʕ
ʙ	ʙ
ʙ$	ʙ
ʝ	ʝ
ʤ	dʒ
ʧ	tʃ
ʧ$	tʃ
ʰ	ʰm
ʰm	ʰm
